trigger,offset,target,stop,time_limit,trades,win_rate,total_pnl,avg_pnl,profit_factor,expect_val,sharpe
現貨收盤,10,40,30,5,61,50.8,2580,42.0,1.36,42.3,2.26
現貨收盤,10,40,30,10,61,62.3,4130,68.0,1.6,67.7,3.49
現貨收盤,10,40,30,15,61,62.3,5120,84.0,1.69,83.9,4.07
現貨收盤,10,40,30,30,61,60.7,5160,85.0,1.63,84.6,3.89
現貨收盤,10,40,30,60,61,60.7,5160,85.0,1.63,84.6,3.89
現貨收盤,10,40,40,5,61,52.5,3320,54.0,1.5,54.4,2.86
現貨收盤,10,40,40,10,61,67.2,4320,71.0,1.61,70.8,3.4
現貨收盤,10,40,40,15,61,65.6,5310,87.0,1.67,87.0,3.9
現貨收盤,10,40,40,30,61,67.2,5960,98.0,1.68,97.7,4.1
現貨收盤,10,40,40,60,61,67.2,5960,98.0,1.68,97.7,4.1
現貨收盤,10,40,50,5,61,52.5,3150,52.0,1.46,51.6,2.62
現貨收盤,10,40,50,10,61,67.2,3450,57.0,1.43,56.6,2.52
現貨收盤,10,40,50,15,61,67.2,4660,76.0,1.54,76.4,3.2
現貨收盤,10,40,50,30,61,72.1,6530,107.0,1.71,107.0,4.19
現貨收盤,10,40,50,60,61,72.1,6660,109.0,1.73,109.2,4.26
現貨收盤,10,60,5,5,61,6.6,-3100,-51.0,0.4,-50.8,-5.34
現貨收盤,10,60,5,10,61,6.6,-2890,-47.0,0.44,-47.4,-4.64
現貨收盤,10,60,5,15,61,6.6,-2890,-47.0,0.44,-47.4,-4.64
現貨收盤,10,60,5,30,61,6.6,-2890,-47.0,0.44,-47.4,-4.64
現貨收盤,10,60,5,60,61,6.6,-2890,-47.0,0.44,-47.4,-4.64
現貨收盤,10,60,10,5,61,6.6,-5950,-98.0,0.25,-97.5,-9.48
現貨收盤,10,60,10,10,61,6.6,-5740,-94.0,0.28,-94.1,-8.55
現貨收盤,10,60,10,15,61,6.6,-5740,-94.0,0.28,-94.1,-8.55
現貨收盤,10,60,10,30,61,6.6,-5740,-94.0,0.28,-94.1,-8.55
現貨收盤,10,60,10,60,61,6.6,-5740,-94.0,0.28,-94.1,-8.55
現貨收盤,10,60,15,5,61,29.5,60,1.0,1.01,1.0,0.05
現貨收盤,10,60,15,10,61,27.9,850,14.0,1.1,13.9,0.68
現貨收盤,10,60,15,15,61,26.2,410,7.0,1.05,6.7,0.32
現貨收盤,10,60,15,30,61,26.2,410,7.0,1.05,6.7,0.32
現貨收盤,10,60,15,60,61,26.2,410,7.0,1.05,6.7,0.32
現貨收盤,10,60,20,5,61,39.3,1510,25.0,1.19,24.8,1.23
現貨收盤,10,60,20,10,61,42.6,2830,46.0,1.36,46.4,2.11
現貨收盤,10,60,20,15,61,41.0,2980,49.0,1.34,48.9,2.11
現貨收盤,10,60,20,30,61,36.1,2960,49.0,1.32,48.5,1.99
現貨收盤,10,60,20,60,61,36.1,2960,49.0,1.32,48.5,1.99
現貨收盤,10,60,30,5,61,45.9,3010,49.0,1.39,49.3,2.24
現貨收盤,10,60,30,10,61,55.7,5370,88.0,1.71,88.0,3.72
現貨收盤,10,60,30,15,61,57.4,6860,112.0,1.84,112.5,4.45
現貨收盤,10,60,30,30,61,52.5,8060,132.0,1.82,132.1,4.63
現貨收盤,10,60,30,60,61,52.5,8060,132.0,1.82,132.1,4.63
現貨收盤,10,60,40,5,61,47.5,3750,61.0,1.49,61.5,2.7
現貨收盤,10,60,40,10,61,60.7,5560,91.0,1.69,91.1,3.6
現貨收盤,10,60,40,15,61,60.7,7250,119.0,1.81,118.9,4.36
現貨收盤,10,60,40,30,61,59.0,9160,150.0,1.83,150.2,4.81
現貨收盤,10,60,40,60,61,59.0,9160,150.0,1.83,150.2,4.81
現貨收盤,10,60,50,5,61,47.5,3830,63.0,1.51,62.8,2.73
現貨收盤,10,60,50,10,61,60.7,4750,78.0,1.53,77.9,2.92
現貨收盤,10,60,50,15,61,62.3,6400,105.0,1.65,104.9,3.63
現貨收盤,10,60,50,30,61,63.9,9630,158.0,1.81,157.9,4.73
現貨收盤,10,60,50,60,61,62.3,8860,145.0,1.71,145.2,4.29
現貨收盤,10,80,5,5,61,6.6,-2500,-41.0,0.51,-41.0,-3.39
現貨收盤,10,80,5,10,61,6.6,-2090,-34.0,0.59,-34.3,-2.56
現貨收盤,10,80,5,15,61,6.6,-2090,-34.0,0.59,-34.3,-2.56
現貨收盤,10,80,5,30,61,6.6,-2090,-34.0,0.59,-34.3,-2.56
現貨收盤,10,80,5,60,61,6.6,-2090,-34.0,0.59,-34.3,-2.56
現貨收盤,10,80,10,5,61,6.6,-5350,-88.0,0.33,-87.7,-6.82
現貨收盤,10,80,10,10,61,6.6,-4940,-81.0,0.38,-81.0,-5.72
現貨收盤,10,80,10,15,61,6.6,-4940,-81.0,0.38,-81.0,-5.72
現貨收盤,10,80,10,30,61,6.6,-4940,-81.0,0.38,-81.0,-5.72
現貨收盤,10,80,10,60,61,6.6,-4940,-81.0,0.38,-81.0,-5.72
現貨收盤,10,80,15,5,61,27.9,390,6.0,1.05,6.4,0.31
現貨收盤,10,80,15,10,61,26.2,1190,20.0,1.14,19.5,0.85
現貨收盤,10,80,15,15,61,24.6,1450,24.0,1.17,23.8,0.97
現貨收盤,10,80,15,30,61,21.3,760,12.0,1.08,12.5,0.5
現貨收盤,10,80,15,60,61,21.3,760,12.0,1.08,12.5,0.5
現貨收盤,10,80,20,5,61,37.7,1270,21.0,1.16,20.8,0.96
現貨收盤,10,80,20,10,61,39.3,2520,41.0,1.3,41.3,1.7
現貨收盤,10,80,20,15,61,37.7,3260,53.0,1.36,53.4,2.03
現貨收盤,10,80,20,30,61,27.9,2360,39.0,1.22,38.7,1.36
現貨收盤,10,80,20,60,61,27.9,2360,39.0,1.22,38.7,1.36
現貨收盤,10,80,30,5,61,44.3,2830,46.0,1.36,46.4,1.99
現貨收盤,10,80,30,10,61,52.5,5380,88.0,1.66,88.2,3.32
現貨收盤,10,80,30,15,61,54.1,7640,125.0,1.86,125.2,4.28
現貨收盤,10,80,30,30,61,44.3,8960,147.0,1.78,146.9,4.23
現貨收盤,10,80,30,60,61,44.3,8960,147.0,1.78,146.9,4.23
現貨收盤,10,80,40,5,61,45.9,3770,62.0,1.49,61.8,2.54
現貨收盤,10,80,40,10,61,57.4,5940,97.0,1.7,97.4,3.46
現貨收盤,10,80,40,15,61,59.0,8940,147.0,1.99,146.6,4.76
現貨收盤,10,80,40,30,61,52.5,11210,184.0,1.88,183.8,4.86
現貨收盤,10,80,40,60,61,52.5,11560,190.0,1.91,189.5,4.98
現貨收盤,10,80,50,5,61,45.9,3850,63.0,1.5,63.1,2.56
現貨收盤,10,80,50,10,61,57.4,5130,84.0,1.55,84.1,2.86
現貨收盤,10,80,50,15,61,60.7,8090,133.0,1.81,132.6,4.11
現貨收盤,10,80,50,30,61,57.4,11680,191.0,1.83,191.5,4.74
現貨收盤,10,80,50,60,61,55.7,11260,185.0,1.77,184.6,4.5
現貨收盤,10,100,5,5,61,6.6,-1900,-31.0,0.63,-31.1,-2.11
現貨收盤,10,100,5,10,61,6.6,-1450,-24.0,0.72,-23.8,-1.49
現貨收盤,10,100,5,15,61,6.6,-1290,-21.0,0.75,-21.1,-1.28
現貨收盤,10,100,5,30,61,6.6,-1290,-21.0,0.75,-21.1,-1.28
現貨收盤,10,100,5,60,61,6.6,-1290,-21.0,0.75,-21.1,-1.28
現貨收盤,10,100,10,5,61,6.6,-4750,-78.0,0.4,-77.9,-5.02
現貨收盤,10,100,10,10,61,6.6,-4300,-70.0,0.46,-70.5,-4.22
現貨收盤,10,100,10,15,61,6.6,-4140,-68.0,0.48,-67.9,-3.92
現貨收盤,10,100,10,30,61,6.6,-4140,-68.0,0.48,-67.9,-3.92
現貨收盤,10,100,10,60,61,6.6,-4140,-68.0,0.48,-67.9,-3.92
現貨收盤,10,100,15,5,61,27.9,640,10.0,1.08,10.5,0.48
現貨收盤,10,100,15,10,61,24.6,1590,26.0,1.19,26.1,1.03
現貨收盤,10,100,15,15,61,23.0,1280,21.0,1.14,21.0,0.8
現貨收盤,10,100,15,30,61,18.0,530,9.0,1.06,8.7,0.32
現貨收盤,10,100,15,60,61,18.0,1060,17.0,1.11,17.4,0.62
現貨收盤,10,100,20,5,61,37.7,1520,25.0,1.19,24.9,1.09
現貨收盤,10,100,20,10,61,37.7,2770,45.0,1.32,45.4,1.72
現貨收盤,10,100,20,15,61,36.1,2920,48.0,1.31,47.9,1.72
現貨收盤,10,100,20,30,61,24.6,2830,46.0,1.26,46.4,1.44
現貨收盤,10,100,20,60,61,24.6,3360,55.0,1.3,55.1,1.68
現貨收盤,10,100,30,5,61,44.3,3280,54.0,1.42,53.8,2.17
現貨收盤,10,100,30,10,61,49.2,5000,82.0,1.59,82.0,2.89
現貨收盤,10,100,30,15,61,50.8,6250,102.0,1.67,102.5,3.37
現貨收盤,10,100,30,30,61,36.1,6810,112.0,1.52,111.6,2.9
現貨收盤,10,100,30,60,61,36.1,6960,114.0,1.52,114.1,2.92
現貨收盤,10,100,40,5,61,45.9,4420,72.0,1.57,72.5,2.77
現貨收盤,10,100,40,10,61,54.1,5760,94.0,1.66,94.4,3.13
現貨收盤,10,100,40,15,61,55.7,7650,125.0,1.79,125.4,3.88
現貨收盤,10,100,40,30,61,42.6,8060,132.0,1.53,132.1,3.12
現貨收盤,10,100,40,60,61,42.6,8660,142.0,1.56,142.0,3.26
現貨收盤,10,100,50,5,61,45.9,4500,74.0,1.59,73.8,2.79
現貨收盤,10,100,50,10,61,54.1,4950,81.0,1.52,81.1,2.59
現貨收盤,10,100,50,15,61,57.4,6700,110.0,1.63,109.8,3.24
現貨收盤,10,100,50,30,61,47.5,8610,141.0,1.52,141.1,3.11
現貨收盤,10,100,50,60,61,47.5,9660,158.0,1.56,158.4,3.36
現貨收盤,15,10,5,5,61,6.6,-4890,-80.0,0.05,-80.2,-33.99
現貨收盤,15,10,5,10,61,6.6,-4890,-80.0,0.05,-80.2,-33.99
現貨收盤,15,10,5,15,61,6.6,-4890,-80.0,0.05,-80.2,-33.99
現貨收盤,15,10,5,30,61,6.6,-4890,-80.0,0.05,-80.2,-33.99
現貨收盤,15,10,5,60,61,6.6,-4890,-80.0,0.05,-80.2,-33.99
現貨收盤,15,10,10,5,61,6.6,-7740,-127.0,0.03,-126.9,-40.35
現貨收盤,15,10,10,10,61,6.6,-7740,-127.0,0.03,-126.9,-40.35
現貨收盤,15,10,10,15,61,6.6,-7740,-127.0,0.03,-126.9,-40.35
現貨收盤,15,10,10,30,61,6.6,-7740,-127.0,0.03,-126.9,-40.35
現貨收盤,15,10,10,60,61,6.6,-7740,-127.0,0.03,-126.9,-40.35
現貨收盤,15,10,15,5,61,9.8,-10090,-165.0,0.03,-165.4,-34.98
現貨收盤,15,10,15,10,61,9.8,-10090,-165.0,0.03,-165.4,-34.98
現貨收盤,15,10,15,15,61,9.8,-10090,-165.0,0.03,-165.4,-34.98
現貨收盤,15,10,15,30,61,9.8,-10090,-165.0,0.03,-165.4,-34.98
現貨收盤,15,10,15,60,61,9.8,-10090,-165.0,0.03,-165.4,-34.98
現貨收盤,15,10,20,5,61,47.5,-5940,-97.0,0.23,-97.4,-10.23
現貨收盤,15,10,20,10,61,47.5,-5940,-97.0,0.23,-97.4,-10.23
現貨收盤,15,10,20,15,61,47.5,-5940,-97.0,0.23,-97.4,-10.23
現貨收盤,15,10,20,30,61,47.5,-5940,-97.0,0.23,-97.4,-10.23
現貨收盤,15,10,20,60,61,47.5,-5940,-97.0,0.23,-97.4,-10.23
現貨收盤,15,10,30,5,61,77.0,-1010,-17.0,0.74,-16.6,-1.77
現貨收盤,15,10,30,10,61,78.7,-970,-16.0,0.75,-15.9,-1.63
現貨收盤,15,10,30,15,61,82.0,-740,-12.0,0.8,-12.1,-1.24
現貨收盤,15,10,30,30,61,82.0,-740,-12.0,0.8,-12.1,-1.24
現貨收盤,15,10,30,60,61,82.0,-740,-12.0,0.8,-12.1,-1.24
現貨收盤,15,10,40,5,61,82.0,-410,-7.0,0.88,-6.7,-0.68
現貨收盤,15,10,40,10,61,83.6,-290,-5.0,0.91,-4.8,-0.47
現貨收盤,15,10,40,15,61,86.9,-180,-3.0,0.95,-3.0,-0.28
現貨收盤,15,10,40,30,61,86.9,-340,-6.0,0.9,-5.6,-0.52
現貨收盤,15,10,40,60,61,86.9,-340,-6.0,0.9,-5.6,-0.52
現貨收盤,15,10,50,5,61,82.0,40,1.0,1.01,0.7,0.07
現貨收盤,15,10,50,10,61,83.6,-460,-8.0,0.87,-7.5,-0.66
現貨收盤,15,10,50,15,61,88.5,-280,-5.0,0.92,-4.6,-0.4
現貨收盤,15,10,50,30,61,88.5,-540,-9.0,0.86,-8.9,-0.73
現貨收盤,15,10,50,60,61,88.5,-540,-9.0,0.86,-8.9,-0.73
現貨收盤,15,20,5,5,61,6.6,-4490,-74.0,0.12,-73.6,-18.73
現貨收盤,15,20,5,10,61,6.6,-4490,-74.0,0.12,-73.6,-18.73
現貨收盤,15,20,5,15,61,6.6,-4490,-74.0,0.12,-73.6,-18.73
現貨收盤,15,20,5,30,61,6.6,-4490,-74.0,0.12,-73.6,-18.73
現貨收盤,15,20,5,60,61,6.6,-4490,-74.0,0.12,-73.6,-18.73
現貨收盤,15,20,10,5,61,6.6,-7340,-120.0,0.08,-120.3,-25.51
現貨收盤,15,20,10,10,61,6.6,-7340,-120.0,0.08,-120.3,-25.51
現貨收盤,15,20,10,15,61,6.6,-7340,-120.0,0.08,-120.3,-25.51
現貨收盤,15,20,10,30,61,6.6,-7340,-120.0,0.08,-120.3,-25.51
現貨收盤,15,20,10,60,61,6.6,-7340,-120.0,0.08,-120.3,-25.51
現貨收盤,15,20,15,5,61,9.8,-9490,-156.0,0.09,-155.6,-23.5
現貨收盤,15,20,15,10,61,9.8,-9490,-156.0,0.09,-155.6,-23.5
現貨收盤,15,20,15,15,61,9.8,-9490,-156.0,0.09,-155.6,-23.5
現貨收盤,15,20,15,30,61,9.8,-9490,-156.0,0.09,-155.6,-23.5
現貨收盤,15,20,15,60,61,9.8,-9490,-156.0,0.09,-155.6,-23.5
現貨收盤,15,20,20,5,61,42.6,-4110,-67.0,0.5,-67.4,-5.39
現貨收盤,15,20,20,10,61,42.6,-4240,-70.0,0.5,-69.5,-5.53
現貨收盤,15,20,20,15,61,42.6,-4240,-70.0,0.5,-69.5,-5.53
現貨收盤,15,20,20,30,61,42.6,-4240,-70.0,0.5,-69.5,-5.53
現貨收盤,15,20,20,60,61,42.6,-4240,-70.0,0.5,-69.5,-5.53
現貨收盤,15,20,30,5,61,68.9,1470,24.0,1.3,24.1,1.9
現貨收盤,15,20,30,10,61,68.9,1600,26.0,1.32,26.2,1.98
現貨收盤,15,20,30,15,61,75.4,2140,35.0,1.42,35.1,2.57
現貨收盤,15,20,30,30,61,75.4,2260,37.0,1.44,37.0,2.71
現貨收盤,15,20,30,60,61,75.4,2260,37.0,1.44,37.0,2.71
現貨收盤,15,20,40,5,61,73.8,2350,39.0,1.53,38.5,2.96
現貨收盤,15,20,40,10,61,77.0,3480,57.0,1.88,57.0,4.37
現貨收盤,15,20,40,15,61,83.6,3900,64.0,1.94,63.9,4.72
現貨收盤,15,20,40,30,61,83.6,3760,62.0,1.85,61.6,4.37
現貨收盤,15,20,40,60,61,83.6,3760,62.0,1.85,61.6,4.37
現貨收盤,15,20,50,5,61,73.8,3120,51.0,1.85,51.1,4.27
現貨收盤,15,20,50,10,61,78.7,3910,64.0,2.07,64.1,4.75
現貨收盤,15,20,50,15,61,86.9,4500,74.0,2.17,73.8,5.29
現貨收盤,15,20,50,30,61,86.9,4160,68.0,1.96,68.2,4.54
現貨收盤,15,20,50,60,61,86.9,4160,68.0,1.96,68.2,4.54
現貨收盤,15,30,5,5,61,6.6,-4090,-67.0,0.2,-67.0,-12.18
現貨收盤,15,30,5,10,61,6.6,-4090,-67.0,0.2,-67.0,-12.18
現貨收盤,15,30,5,15,61,6.6,-4090,-67.0,0.2,-67.0,-12.18
現貨收盤,15,30,5,30,61,6.6,-4090,-67.0,0.2,-67.0,-12.18
現貨收盤,15,30,5,60,61,6.6,-4090,-67.0,0.2,-67.0,-12.18
現貨收盤,15,30,10,5,61,6.6,-6940,-114.0,0.13,-113.8,-18.09
現貨收盤,15,30,10,10,61,6.6,-6940,-114.0,0.13,-113.8,-18.09
現貨收盤,15,30,10,15,61,6.6,-6940,-114.0,0.13,-113.8,-18.09
現貨收盤,15,30,10,30,61,6.6,-6940,-114.0,0.13,-113.8,-18.09
現貨收盤,15,30,10,60,61,6.6,-6940,-114.0,0.13,-113.8,-18.09
現貨收盤,15,30,15,5,61,8.2,-9340,-153.0,0.12,-153.1,-19.53
現貨收盤,15,30,15,10,61,8.2,-9340,-153.0,0.12,-153.1,-19.53
現貨收盤,15,30,15,15,61,8.2,-9340,-153.0,0.12,-153.1,-19.53
現貨收盤,15,30,15,30,61,8.2,-9340,-153.0,0.12,-153.1,-19.53
現貨收盤,15,30,15,60,61,8.2,-9340,-153.0,0.12,-153.1,-19.53
現貨收盤,15,30,20,5,61,36.1,-3510,-58.0,0.62,-57.5,-3.84
現貨收盤,15,30,20,10,61,36.1,-3560,-58.0,0.62,-58.4,-3.84
現貨收盤,15,30,20,15,61,36.1,-3640,-60.0,0.61,-59.7,-3.91
現貨收盤,15,30,20,30,61,36.1,-3640,-60.0,0.61,-59.7,-3.91
現貨收盤,15,30,20,60,61,36.1,-3640,-60.0,0.61,-59.7,-3.91
現貨收盤,15,30,30,5,61,55.7,490,8.0,1.07,8.0,0.49
現貨收盤,15,30,30,10,61,55.7,1180,19.0,1.16,19.3,1.12
現貨收盤,15,30,30,15,61,63.9,1980,32.0,1.26,32.5,1.81
現貨收盤,15,30,30,30,61,60.7,1460,24.0,1.18,23.9,1.29
現貨收盤,15,30,30,60,61,60.7,1460,24.0,1.18,23.9,1.29
現貨收盤,15,30,40,5,61,60.7,1500,25.0,1.22,24.6,1.43
現貨收盤,15,30,40,10,61,63.9,3200,52.0,1.49,52.5,2.89
現貨收盤,15,30,40,15,61,72.1,3540,58.0,1.49,58.0,3.01
現貨收盤,15,30,40,30,61,70.5,3260,53.0,1.41,53.4,2.64
現貨收盤,15,30,40,60,61,70.5,3260,53.0,1.41,53.4,2.64
現貨收盤,15,30,50,5,61,60.7,2600,43.0,1.46,42.6,2.64
現貨收盤,15,30,50,10,61,67.2,3820,63.0,1.61,62.6,3.32
現貨收盤,15,30,50,15,61,75.4,4040,66.0,1.56,66.2,3.26
現貨收盤,15,30,50,30,61,75.4,3860,63.0,1.48,63.3,2.89
現貨收盤,15,30,50,60,61,75.4,3860,63.0,1.48,63.3,2.89
現貨收盤,15,40,5,5,61,6.6,-3690,-60.0,0.28,-60.5,-8.55
現貨收盤,15,40,5,10,61,6.6,-3690,-60.0,0.28,-60.5,-8.55
現貨收盤,15,40,5,15,61,6.6,-3690,-60.0,0.28,-60.5,-8.55
現貨收盤,15,40,5,30,61,6.6,-3690,-60.0,0.28,-60.5,-8.55
現貨收盤,15,40,5,60,61,6.6,-3690,-60.0,0.28,-60.5,-8.55
現貨收盤,15,40,10,5,61,6.6,-6540,-107.0,0.18,-107.2,-13.64
現貨收盤,15,40,10,10,61,6.6,-6540,-107.0,0.18,-107.2,-13.64
現貨收盤,15,40,10,15,61,6.6,-6540,-107.0,0.18,-107.2,-13.64
現貨收盤,15,40,10,30,61,6.6,-6540,-107.0,0.18,-107.2,-13.64
現貨收盤,15,40,10,60,61,6.6,-6540,-107.0,0.18,-107.2,-13.64
現貨收盤,15,40,15,5,61,8.2,-8840,-145.0,0.17,-144.9,-15.12
現貨收盤,15,40,15,10,61,8.2,-8840,-145.0,0.17,-144.9,-15.12
現貨收盤,15,40,15,15,61,8.2,-8840,-145.0,0.17,-144.9,-15.12
現貨收盤,15,40,15,30,61,8.2,-8840,-145.0,0.17,-144.9,-15.12
現貨收盤,15,40,15,60,61,8.2,-8840,-145.0,0.17,-144.9,-15.12
現貨收盤,15,40,20,5,61,31.1,-3140,-51.0,0.68,-51.5,-3.01
現貨收盤,15,40,20,10,61,32.8,-2560,-42.0,0.74,-42.0,-2.35
現貨收盤,15,40,20,15,61,32.8,-2640,-43.0,0.73,-43.3,-2.42
現貨收盤,15,40,20,30,61,32.8,-2640,-43.0,0.73,-43.3,-2.42
現貨收盤,15,40,20,60,61,32.8,-2640,-43.0,0.73,-43.3,-2.42
現貨收盤,15,40,30,5,61,50.8,980,16.0,1.13,16.1,0.86
現貨收盤,15,40,30,10,61,52.5,2090,34.0,1.27,34.3,1.75
現貨收盤,15,40,30,15,61,59.0,3480,57.0,1.44,57.0,2.77
現貨收盤,15,40,30,30,61,55.7,3060,50.0,1.33,50.2,2.27
現貨收盤,15,40,30,60,61,55.7,3060,50.0,1.33,50.2,2.27
現貨收盤,15,40,40,5,61,55.7,1920,31.0,1.26,31.5,1.61
現貨收盤,15,40,40,10,61,60.7,4030,66.0,1.57,66.1,3.23
現貨收盤,15,40,40,15,61,65.6,4780,78.0,1.61,78.4,3.57
現貨收盤,15,40,40,30,61,65.6,5160,85.0,1.56,84.6,3.5
現貨收盤,15,40,40,60,61,65.6,5160,85.0,1.56,84.6,3.5
現貨收盤,15,40,50,5,61,55.7,2920,48.0,1.45,47.9,2.56
現貨收盤,15,40,50,10,61,63.9,4500,74.0,1.66,73.8,3.48
現貨收盤,15,40,50,15,61,67.2,4480,73.0,1.53,73.4,3.12
現貨收盤,15,40,50,30,61,68.9,4860,80.0,1.47,79.7,3.01
現貨收盤,15,40,50,60,61,68.9,4860,80.0,1.47,79.7,3.01
現貨收盤,15,60,5,5,61,6.6,-3150,-52.0,0.39,-51.6,-5.51
現貨收盤,15,60,5,10,61,6.6,-2890,-47.0,0.44,-47.4,-4.64
現貨收盤,15,60,5,15,61,6.6,-2890,-47.0,0.44,-47.4,-4.64
現貨收盤,15,60,5,30,61,6.6,-2890,-47.0,0.44,-47.4,-4.64
現貨收盤,15,60,5,60,61,6.6,-2890,-47.0,0.44,-47.4,-4.64
現貨收盤,15,60,10,5,61,6.6,-6000,-98.0,0.25,-98.4,-9.69
現貨收盤,15,60,10,10,61,6.6,-5740,-94.0,0.28,-94.1,-8.55
現貨收盤,15,60,10,15,61,6.6,-5740,-94.0,0.28,-94.1,-8.55
現貨收盤,15,60,10,30,61,6.6,-5740,-94.0,0.28,-94.1,-8.55
現貨收盤,15,60,10,60,61,6.6,-5740,-94.0,0.28,-94.1,-8.55
現貨收盤,15,60,15,5,61,8.2,-8540,-140.0,0.2,-140.0,-12.58
現貨收盤,15,60,15,10,61,6.6,-8590,-141.0,0.21,-140.8,-11.94
現貨收盤,15,60,15,15,61,6.6,-8590,-141.0,0.21,-140.8,-11.94
現貨收盤,15,60,15,30,61,6.6,-8590,-141.0,0.21,-140.8,-11.94
現貨收盤,15,60,15,60,61,6.6,-8590,-141.0,0.21,-140.8,-11.94
現貨收盤,15,60,20,5,61,29.5,-2670,-44.0,0.73,-43.8,-2.27
現貨收盤,15,60,20,10,61,27.9,-1870,-31.0,0.82,-30.7,-1.45
現貨收盤,15,60,20,15,61,26.2,-2680,-44.0,0.75,-43.9,-2.05
現貨收盤,15,60,20,30,61,23.0,-3440,-56.0,0.7,-56.4,-2.64
現貨收盤,15,60,20,60,61,23.0,-3440,-56.0,0.7,-56.4,-2.64
現貨收盤,15,60,30,5,61,49.2,1830,30.0,1.23,30.0,1.4
現貨收盤,15,60,30,10,61,47.5,3930,64.0,1.48,64.4,2.71
現貨收盤,15,60,30,15,61,57.4,6170,101.0,1.75,101.1,4.03
現貨收盤,15,60,30,30,61,45.9,4460,73.0,1.4,73.1,2.57
現貨收盤,15,60,30,60,61,45.9,4460,73.0,1.4,73.1,2.57
現貨收盤,15,60,40,5,61,54.1,2870,47.0,1.36,47.0,2.09
現貨收盤,15,60,40,10,61,55.7,5970,98.0,1.78,97.9,3.96
現貨收盤,15,60,40,15,61,63.9,7580,124.0,1.91,124.3,4.69
現貨收盤,15,60,40,30,61,55.7,7160,117.0,1.6,117.4,3.72
現貨收盤,15,60,40,60,61,55.7,7160,117.0,1.6,117.4,3.72
現貨收盤,15,60,50,5,61,54.1,3770,62.0,1.53,61.8,2.82
現貨收盤,15,60,50,10,61,59.0,6340,104.0,1.84,103.9,4.08
現貨收盤,15,60,50,15,61,65.6,7380,121.0,1.82,121.0,4.29
現貨收盤,15,60,50,30,61,59.0,6660,109.0,1.49,109.2,3.18
現貨收盤,15,60,50,60,61,59.0,6660,109.0,1.49,109.2,3.18
現貨收盤,15,80,5,5,61,6.6,-2550,-42.0,0.5,-41.8,-3.48
現貨收盤,15,80,5,10,61,6.6,-2090,-34.0,0.59,-34.3,-2.56
現貨收盤,15,80,5,15,61,6.6,-2090,-34.0,0.59,-34.3,-2.56
現貨收盤,15,80,5,30,61,6.6,-2090,-34.0,0.59,-34.3,-2.56
現貨收盤,15,80,5,60,61,6.6,-2090,-34.0,0.59,-34.3,-2.56
現貨收盤,15,80,10,5,61,6.6,-5400,-89.0,0.32,-88.5,-6.94
現貨收盤,15,80,10,10,61,6.6,-4940,-81.0,0.38,-81.0,-5.72
現貨收盤,15,80,10,15,61,6.6,-4940,-81.0,0.38,-81.0,-5.72
現貨收盤,15,80,10,30,61,6.6,-4940,-81.0,0.38,-81.0,-5.72
現貨收盤,15,80,10,60,61,6.6,-4940,-81.0,0.38,-81.0,-5.72
現貨收盤,15,80,15,5,61,8.2,-7940,-130.0,0.25,-130.2,-9.52
現貨收盤,15,80,15,10,61,6.6,-7790,-128.0,0.28,-127.7,-8.55
現貨收盤,15,80,15,15,61,6.6,-7790,-128.0,0.28,-127.7,-8.55
現貨收盤,15,80,15,30,61,6.6,-7790,-128.0,0.28,-127.7,-8.55
現貨收盤,15,80,15,60,61,6.6,-7790,-128.0,0.28,-127.7,-8.55
現貨收盤,15,80,20,5,61,27.9,-2250,-37.0,0.78,-36.9,-1.71
現貨收盤,15,80,20,10,61,26.2,-1330,-22.0,0.87,-21.8,-0.91
現貨收盤,15,80,20,15,61,24.6,-1470,-24.0,0.87,-24.1,-0.96
現貨收盤,15,80,20,30,61,19.7,-2640,-43.0,0.78,-43.3,-1.71
現貨收盤,15,80,20,60,61,19.7,-2640,-43.0,0.78,-43.3,-1.71
現貨收盤,15,80,30,5,61,45.9,1980,32.0,1.23,32.5,1.37
現貨收盤,15,80,30,10,61,42.6,3350,55.0,1.37,54.9,2.05
現貨收盤,15,80,30,15,61,52.5,6230,102.0,1.67,102.1,3.54
現貨收盤,15,80,30,30,61,37.7,4700,77.0,1.37,77.0,2.28
現貨收盤,15,80,30,60,61,37.7,4560,75.0,1.35,74.8,2.21
現貨收盤,15,80,40,5,61,50.8,3400,56.0,1.42,55.7,2.24
現貨收盤,15,80,40,10,61,50.8,5710,94.0,1.68,93.6,3.37
現貨收盤,15,80,40,15,61,60.7,7960,130.0,1.87,130.5,4.31
現貨收盤,15,80,40,30,61,47.5,8200,134.0,1.59,134.4,3.55
現貨收盤,15,80,40,60,61,47.5,7960,130.0,1.57,130.5,3.43
現貨收盤,15,80,50,5,61,50.8,4300,70.0,1.6,70.5,2.89
現貨收盤,15,80,50,10,61,54.1,6080,100.0,1.74,99.7,3.5
現貨收盤,15,80,50,15,61,62.3,7950,130.0,1.82,130.3,4.12
現貨收盤,15,80,50,30,61,50.8,7830,128.0,1.5,128.4,3.14
現貨收盤,15,80,50,60,61,52.5,8660,142.0,1.55,142.0,3.44
現貨收盤,15,100,5,5,61,6.6,-1950,-32.0,0.62,-32.0,-2.18
現貨收盤,15,100,5,10,61,6.6,-1500,-25.0,0.71,-24.6,-1.56
